task,metric,n_ctrl,n_dupi,control_mean,control_SD,control_CV,sep_control_dupi,sep_resp_nonresp,recovery_rho_dupi,recovery_rho_resp,max_separation,control_CV_rank,goodness
audiobook,w2_rfreqRaw__var,7,28,49.593643733281986,9.97982858221574,0.20123200940198527,0.35817015539358116,0.0373673958958293,-0.34856751091146354,-0.39269820776444986,0.39269820776444986,363,0.3269128733590346
threshTask,apExp__var,5,29,0.1170552115672338,0.038403745814652494,0.3280823209183809,0.3703865060372629,0.4332433697635458,-0.05608712911665167,0.02477019464360376,0.4332433697635458,500,0.326217255466479
threshTask,burstLatMs__var,5,29,74073.47315010571,33497.18909749341,0.452215721404244,0.39533413256359173,0.4720018187415744,0.006878610174683695,0.00966641742189415,0.4720018187415744,602,0.32502183510667715
audiobook,w1_bandDb__mean,7,28,-1.3868995173094998,3.0967356428568205,2.232847875404449,-1.0477720126573655,-0.6530944963072648,0.02053848970017041,0.13291323955104456,1.0477720126573655,849,0.32410186097181665
audiobook,p2_rfreqGated__mean,7,28,43.44336082547988,3.1973758764299025,0.07359872292571383,-0.09585384037873627,0.34741593971934215,0.1786848603914826,0.15405852766143802,0.34741593971934215,206,0.32359943459375845
cueTask,freqJitter__mean,11,30,7.039500857422764,0.4844595435972744,0.06882015548270279,-0.1387525542058413,0.3358169013317299,-0.21959108523879448,-0.3440002927480376,0.3440002927480376,184,0.3218504918563025
threshTask,w1_aucZ__mean,5,29,0.8149626548337928,0.09240522728028219,0.1133858424294815,0.3570835827659048,0.12754747289127075,0.10079809525209568,0.07914379264175836,0.3570835827659048,271,0.3207186306471482
threshTask,w1_rpowZ__mean,5,29,1.6299253096675859,0.18481045456056502,0.11338584249904692,0.3570835827659047,0.12754747289126936,0.10079809525209568,0.07914379264175836,0.3570835827659047,272,0.3207186306271093
focusedBreathing,gammaPeakPresent__var,3,27,0.008885597926693817,0.015390307064662368,1.7320506126410147,0.39581993638905727,-0.8716103044046191,-0.05924339795065851,0.03817639053099776,0.8716103044046191,832,0.3190315363748156
O15,p2_bandDb__mean,11,28,1.62706233437677,5.833123787280768,3.5850647270560922,-1.4555406133407056,-0.14812238404802566,0.0026621030667659615,0.233968470903019,1.4555406133407056,875,0.317452577005441
audiobook,maxBurstMs__var,7,28,2734.4514715189575,566.5337641436772,0.20718369663688593,0.3092654690729206,-0.3110934396517132,0.23677944554339317,0.38242763925368733,0.38242763925368733,372,0.3167932439106817
threshTask,w5_rfreqPW__mean,5,29,43.45828488172325,2.4264136693969984,0.055833166816061215,0.3339423187087468,0.11303341708881617,0.27540896891714334,0.2368272268364067,0.3339423187087468,133,0.31628322466490916
O15,p1_aucZ__var,11,28,0.7836660536318681,0.5221410858448393,0.6662800854505792,0.4237781556557654,0.52516309111045,-0.04732627674250598,-0.08408241923077246,0.52516309111045,706,0.31517095816964086
O15,w5_rfreqRaw__var,11,28,59.33025853483431,16.721713517771626,0.28184123801975414,-0.4033315333615876,-0.2251593802094427,0.053833639794600555,0.25468442926422385,0.4033315333615876,455,0.31465014652256956
cueTask,w1_aucZ__var,11,30,0.11350278331343149,0.0435411934286311,0.383613439018329,-0.017139648805787423,0.4346330857481856,0.007176179256169755,0.025403098541393544,0.4346330857481856,538,0.3141289853736582
cueTask,w1_rpowZ__var,11,30,0.4540111332537259,0.17416477371452418,0.38361344155315696,-0.017139648805787677,0.43463308574818715,0.007176179256169755,0.025403098541393544,0.43463308574818715,539,0.3141289847981641
focusedBreathing,w4_aucZ__var,3,27,0.09290020877775487,0.01969198040252986,0.2119691704640816,0.3613839479410607,-0.37977542859694124,-0.0398849252610077,-0.21761104868185038,0.37977542859694124,377,0.31335403395741446
focusedBreathing,w4_rpowZ__var,3,27,0.3716008351110197,0.07876792161011896,0.21196917217534517,0.361383947941057,-0.37977542859694513,-0.0398849252610077,-0.21761104868185038,0.37977542859694513,378,0.3133540335149713
threshTask,p2_rpowDb__var,5,29,6.63117310592215,6.442129504073467,0.9714916803104802,0.5241912781311117,-0.6172242860694455,0.1455090613875397,0.20782797457072422,0.6172242860694455,760,0.31307476071734774
focusedBreathing,apOffset__var,3,27,0.2365939900449403,0.1468767008795973,0.620796412583862,0.2356694515535851,0.5067808848875812,-0.09775075945115821,-0.12890336004721076,0.5067808848875812,692,0.3126739922132939
threshTask,p2_bandDb__var,5,29,1.480300607736556,0.6815941130460232,0.46044304043606876,0.45248076660778225,0.38582992107606623,-0.1018563429712778,-0.14801701677275417,0.45248076660778225,610,0.3098243163750347
audiobook,anyBurst__mean,7,28,0.997867803837953,0.005641260791182512,0.005653314761566654,-0.307625724912147,-0.10549603272436557,-0.0046289606677879175,0.015779612313922442,0.307625724912147,17,0.3058963962994373
cueTask,p2_rpowZ__var,11,30,0.3794185484061408,0.23147461387846954,0.6100772201063166,-0.30645202695894647,-0.20341383900277285,0.3272337740813408,0.48900964692182575,0.48900964692182575,687,0.3037181327797032
audiobook,p1_bandDb__mean,7,28,-1.0806504404748012,2.9457834786890085,2.7259355714219624,-1.10518323347239,-0.6629503123029237,0.009095616867218326,0.11478870688499303,1.10518323347239,859,0.2966189866376591
O15,w4_rfreqGated__var,11,28,67.7654723075987,22.27991489772995,0.32877974783779185,-0.03535384566357574,-0.324015483067106,-0.2957892296406624,-0.3936032088628914,0.3936032088628914,501,0.29621403359237514
cueTask,p2_rpowDb__var,11,30,28.350494052839625,44.72365925085577,1.5775266267290553,-0.7614719722322764,-0.45792592885492156,-0.008611415107403706,0.1936986263781258,0.7614719722322764,824,0.2954273931977196
focusedBreathing,p1_rfreqRaw__mean,3,27,43.46810529325039,1.8367117268345996,0.042254239387736675,0.3078330438295413,0.24941619529748685,0.08826991656124655,0.16632691618994935,0.3078330438295413,79,0.2953531222961253
cueTask,p3_aucZ__mean,11,30,2.249469928404758,0.6571684980286657,0.2921437132536206,0.014295346645926256,-0.3796909827710176,-0.2770005192881525,-0.2603817600492838,0.3796909827710176,466,0.2938457842393977
cueTask,p3_rfreqPW__var,11,30,48.22760970070247,32.48147547755075,0.6735037394234393,-0.4884510781153695,-0.0948077484008095,0.027269481173445066,0.06350774635348386,0.4884510781153695,708,0.291873311429619
focusedBreathing,w4_rfreqRaw__var,3,27,50.962875957892486,24.709948986354686,0.4848617453670815,-0.02127697139694472,0.4295879613204184,-0.04871191691713236,-0.09494494799176274,0.4295879613204184,625,0.2893117575833415
threshTask,w5_rfreqGated__mean,5,29,43.42596837878571,2.347514418892894,0.0540578484827902,0.3043699872098717,0.17412621495981212,0.1862515985760508,0.13351739063991294,0.3043699872098717,129,0.28876023042566545
threshTask,w4_rfreqGated__var,5,29,56.88324349149592,16.182415229586844,0.28448474868915735,0.37025693147595967,0.22403807633935638,-0.06614048244888168,-0.14922531895049096,0.37025693147595967,458,0.2882532718693736
O15,p2_bandDb__var,11,28,2.63249408939581,1.2500777246943915,0.4748643992231851,0.39805572328551186,0.4240718359682229,0.028691555275144255,0.026199594397994318,0.4240718359682229,621,0.28753276314187437
O15,p4_bandDb__mean,11,28,1.3035067110767753,5.500084283049249,4.219452214623732,-1.5004401149838684,-0.33689381864023815,-0.027804187586222266,0.1724298887123812,1.5004401149838684,879,0.2874708021619534
threshTask,w5_bandDb__var,5,29,2.1259684621875485,0.9559218239313486,0.44964064165754236,0.37625323494444,0.26592982848247626,-0.3576877290835521,-0.41626010023031684,0.41626010023031684,600,0.28714709581704223
audiobook,p4_bandDb__var,7,28,0.84287650382477175,0.2872334011539558,0.3407775629167284,0.384011115414269,-0.025563051017722577,-0.1455298698754932,0.03926982077644499,0.384011115414269,517,0.28640926432188424
audiobook,peakLatMs__var,7,28,317551.7508674466,60751.55671433438,0.191312302792792,0.3151729452000079,-0.3408202838532243,0.1643079176013633,0.15043362112822772,0.3408202838532243,354,0.28608810893183906
threshTask,apOffset__var,5,29,0.17275919832521935,0.06659087825136889,0.3854548904571588,0.30168408452258905,0.3962744138464683,0.010847039121616595,-0.006645661977552229,0.3962744138464683,543,0.2860247681652843
threshTask,w4_rfreqRaw__var,5,29,48.74364464142823,12.524823702548938,0.2569529585739446,0.22308020638763917,-0.080834748742616,-0.23493099365842773,-0.35765744461008353,0.35765744461008353,415,0.2845432219005697
threshTask,peakInspFlow__var,5,29,10054182.459702432,12302049.918365445,1.2235753595752368,0.5961498346664228,0.6290052297892166,0.017461087366504764,-0.16553739834993733,0.6290052297892166,797,0.28288010436910654
audiobook,w4_rfreqRaw__mean,7,28,43.83129003929677,2.9399931465945977,0.06707521370901207,-0.1332293408091859,-0.2999328717475356,-0.03608906047315658,-0.08397700135270543,0.2999328717475356,174,0.2810794102367055
cueTask,p2_rfreqPW__var,11,30,30.889647434299576,20.898170351748526,0.6765428577817579,0.4710269709478844,-0.03990209225752886,-0.15069976437956487,-0.19264016393890107,0.4710269709478844,709,0.28095134506200603
audiobook,p2_rfreqPW__mean,7,28,43.669214560686555,2.926211587596194,0.06700856923961081,-0.1419614612217201,0.24289720608270654,0.29898172863533784,0.24951439970264278,0.29898172863533784,173,0.2802055552828438
focusedBreathing,p2_rpowDb__var,3,27,14.40973579429988,10.082801530970583,0.6997214712471936,-0.47474277747730986,-0.23725308022895678,0.0029423305520415517,0.04088870023002922,0.47474277747730986,716,0.2793062189941985
threshTask,w1_rpowDb__mean,5,29,1.6498742586870105,4.988650548210729,3.023654996082611,-1.1100564377484354,-0.48208354552045,0.028043564558325833,0.11901776450707173,1.1100564377484354,863,0.2758826089287414
audiobook,peakZ_base__mean,7,28,152.25879738574605,317.67390739328334,2.086407569517139,-0.850382851133899,-0.468708273152008,-0.014963756781552729,0.11962191559594011,0.850382851133899,844,0.27552513139635
threshTask,burstLatMs__mean,5,29,244.8359595959596,52.74963253500737,0.21544887696170928,0.2703552777736901,0.3341708817635607,0.04180078490769323,0.18849513972693593,0.3341708817635607,381,0.274936188676974
cueTask,p4_rfreqPW__mean,11,30,42.45626869187787,2.6126938194872142,0.06153847005225637,0.2917902231240994,-0.2831406043442344,0.10046650958637655,0.11643086831472041,0.2917902231240994,154,0.2748748456659658
cueTask,w4_aucZ__var,11,30,0.09394949105091448,0.02238652933830374,0.23828260110413058,0.3397134306849625,-0.2455488539715728,-0.13491217001599137,-0.1577109034444849,0.3397134306849625,396,0.2743424080917011
cueTask,w4_rpowZ__var,11,30,0.3757979642036587,0.08954611735321484,0.23828260300634282,0.33971343068495835,-0.24554885397157422,-0.13491217001599137,-0.1577109034444849,0.33971343068495835,397,0.27434240767026125
cueTask,p4_rfreqRaw__mean,11,30,42.596050126813196,2.4323889385083985,0.05710362653837155,0.2893656313572189,-0.09564552741815827,0.08898462277650496,0.056098509278910746,0.2893656313572189,141,0.2737344041707488
cueTask,peakInspFlow__mean,11,30,5770.8910293219615,4035.2619474910352,0.6992441768501823,0.45042919078333454,0.46445032536098896,-0.012917122661105557,-0.0751508331849559,0.46445032536098896,715,0.27332759569723586
audiobook,freqSpan__mean,7,28,22.428950144818504,0.6907418805511449,0.030796888666673593,0.2796974304255237,0.14248241749293947,-0.03814812985097788,-0.17615978398002943,0.2796974304255237,41,0.27134097269861746
threshTask,p4_bandDb__var,5,29,0.85884717549774,0.6538843110733084,0.76135117977538,0.4755951221954437,0.32750539394161876,-0.3701221397839419,-0.3256374369000592,0.4755951221954437,731,0.27001720477803576
threshTask,returnCrossMs__var,5,29,223021.9411228565,206476.2674451457,0.9258114533735622,-0.5188121552695026,0.4122185406627189,0.17302350208627448,0.20057816150430363,0.5188121552695026,754.5,0.2693992469307769
threshTask,exhaleStartMs__var,5,29,223021.9411228565,206476.2674451457,0.9258114533735622,-0.5188121552695026,0.4122185406627189,0.17302350208627448,0.20057816150430363,0.5188121552695026,754.5,0.2693992469307769
focusedBreathing,breathLength__var,3,27,6.828683502415646,6.645261675362377,0.9731395036888849,-0.5297122898958622,0.12753494045889527,0.2657905265344202,0.23355071148338724,0.5297122898958622,761,0.26846165154847795
focusedBreathing,exhaleStartMs__var,3,27,6828683.502415676,6645261.675362418,0.9731395038313941,-0.5297122898958678,0.12753494045889813,0.2657905265344202,0.23355071148338724,0.5297122898958678,763,0.2684616515290913
focusedBreathing,breathLenMs__var,3,27,6828683.502415646,6645261.675362378,0.9731395038313926,-0.5297122898958622,0.12753494045889507,0.2657905265344202,0.23355071148338724,0.5297122898958622,762,0.26846165152908863
focusedBreathing,p2_rpowZ__var,3,27,0.3386811613271512,0.09712273735682235,0.2867674620267366,0.051413426357027975,-0.18612915170931482,-0.16280895721296587,-0.34512835109414486,0.34512835109414486,463,0.2682134583590937
O15,w3_bandDb__var,11,28,3.038610128315105,1.3780842086104423,0.4535245227136326,0.35761673119419485,0.3891069631979294,0.13517567794578272,0.09870544866221115,0.3891069631979294,605,0.26769893257218175
cueTask,p4_rfreqGated__var,11,30,35.67999242778332,15.128533617031703,0.42400607699757814,0.3483122554047453,0.0730584807169101,0.2066739625776889,0.3768126283640043,0.3768126283640043,577,0.2646144805494711
cueTask,p2_rfreqRaw__var,11,30,29.728830849498575,18.188896167693528,0.6118268242421813,0.42637938007103043,0.06283850058703622,-0.15069976437956487,-0.16088629076215913,0.42637938007103043,688,0.26453175592948547
cueTask,w1_bandDb__mean,11,30,2.0389466383764043,8.899621770518074,4.364813477041239,-1.4171892125836807,-0.8963713121850394,-0.11625410394995,0.028578485859067738,1.4171892125836807,881,0.2641637437440375
O15,w5_bandDb__var,11,28,3.017793586207804,1.5526792957640188,0.5145081169055787,0.3970896319720804,0.32393111413180287,-0.06891889050627434,-0.003655757357859672,0.3970896319720804,645,0.2621904944183516
threshTask,w1_rfreqGated__var,5,29,72.4814762018531,32.145018882045406,0.4434928835069735,-0.21424082179192788,-0.19384955486103786,-0.17884386454177606,-0.37819858163160863,0.37819858163160863,598,0.2620023873708149
audiobook,inhalePeakMs__var,7,28,104180.14586337352,102551.8521277466,0.9843704026123815,-0.5190447623982023,0.10611608400197307,0.10591992545373598,0.053769446909286214,0.5190447623982023,768,0.26156647051119636
O15,w1_rpowDb__var,11,28,12.913643800182406,6.7733831694414945,0.5245137061021697,-0.3985127663477074,-0.34216271822806693,0.17747353778439745,0.24798220744148108,0.3985127663477074,652,0.2614032033641814
threshTask,gammaPeakPresent__var,5,29,0.00898989898989899,0.012311221170853924,1.3694502925156848,0.03147617020896895,0.6191694022171195,0.013571192594273607,-0.010236929877464095,0.6191694022171195,811,0.26131352245407813
O15,w1_rfreqGated__mean,11,28,44.26424984241339,2.0008639340382657,0.04520270740194185,0.1020117274107256,-0.27154773720949593,0.070102047424837,0.09200322683946842,0.27154773720949593,98,0.2598038976424789
O15,w1_bandDb__var,11,28,2.784488889726653,1.8250524599787676,0.6554353533450419,0.42484675978227066,0.33093734326356217,-0.0905115042700427,-0.19862948311037554,0.42484675978227066,701,0.2566374814478907
audiobook,peakInspFlow__var,7,28,0.1761515248093068,0.12756035980133923,0.7241513192422185,0.4410296485784609,-0.09106955057510376,0.3030894265753719,0.3322830988776114,0.4410296485784609,723,0.2557952098846508
cueTask,anyBurst__mean,11,30,0.9984848484848485,0.005025189076296076,0.005032814547850914,-0.25695371212283136,-0.15877929524212722,-0.014571006315731204,0.04609365537863964,0.25695371212283136,16,0.2556669875882918
cueTask,w3_rfreqRaw__var,11,30,39.93469486672806,17.36168850616511,0.4347520010775242,0.23862312627676674,-0.3666335533097474,-0.24829580226347353,-0.33235720591656553,0.3666335533097474,593,0.2555379278331022
threshTask,w2_aucZ__mean,5,29,1.1325094015385668,0.108221600385836,0.09555911866449213,-0.27975615381610097,-0.19147401100030562,-0.0026456192979552673,-0.08216454808610028,0.27975615381610097,239,0.255354685155767
threshTask,w2_rpowZ__mean,5,29,2.265018803077134,0.21644320077167228,0.09555911870668135,-0.27975615381610236,-0.1914740110003057,-0.0026456192979552673,-0.08216454808610028,0.27975615381610236,240,0.25535468514593473
focusedBreathing,w5_bandDb__var,3,27,2.057341285409339,1.0962159643928726,0.5328313642633835,0.390560256991134,0.3846778327753059,-0.09840461068494523,-0.1524663398407869,0.390560256991134,656,0.2547966241405958
O15,w5_rfreqGated__var,11,28,71.57865157925153,17.540859187896164,0.24505713366547502,-0.13479058833355465,0.31645216052556674,-0.22805349605295072,-0.22300119882944,0.31645216052556674,405,0.25416677835010254
cueTask,chirpSlope__mean,11,30,-2.8159307918959033,9.54189157371079,3.3885390925740433,0.45213688562419696,1.1146558149085317,0.03157518872714692,-0.22651096199409243,1.1146558149085317,872,0.25399245429866824
cueTask,w2_rpowDb__var,11,30,25.632962393112585,48.52698315577774,1.8931476748439926,-0.6094557507362912,-0.7310754960131672,-0.15357023608203274,0.04868927220433763,0.7310754960131672,838,0.25269207734188304
threshTask,p3_bandDb__var,5,29,1.908855641012838,0.7956075174239745,0.416798159018996,0.21971615162102268,0.35731008807582837,-0.03333480315423637,-0.10210153401875696,0.35731008807582837,569,0.2521954773877128
O15,w3_aucZ__var,11,28,0.10803577993807008,0.030845699466324327,0.2855137362685995,0.21018616975759652,0.3207856931309277,0.02839576604550359,-0.1407466582775974,0.3207856931309277,460,0.24953890734925735
O15,w3_rpowZ__var,11,28,0.43214311975228076,0.12338279786529753,0.28551373825067733,0.21018616975759208,0.3207856931309232,0.02839576604550359,-0.1407466582775974,0.3207856931309232,461,0.24953890696450062
focusedBreathing,burstLatMs__var,3,27,116271.60028415908,18731.21826331386,0.16109882565936998,-0.05047956581558652,0.2893896394512928,-0.13698183347837892,-0.16909903145978183,0.2893896394512928,323,0.24923773330573556
cueTask,w3_rfreqPW__var,11,30,41.252476091055875,17.231701017836457,0.4177131326464746,0.35078865397003034,-0.315323117427187,-0.2526015098171754,-0.32177258152431826,0.35078865397003034,570,0.2474327463661184
audiobook,p4_bandDb__mean,7,28,-1.0249939599460196,3.1269329272741313,3.050684244410693,-1.0015192756465692,-0.6964725311355116,0.01555057077298617,0.14560041241728064,1.0015192756465692,864,0.24724693785463733
audiobook,p4_rfreqRaw__mean,7,28,43.903700124014904,1.397775426363439,0.03183730351617977,0.0650230987730639,0.250969675111089,0.015257163777269447,-0.05256114473154945,0.250969675111089,45,0.24322601465934848
audiobook,peakZ_base__var,7,28,7356825.306927351,19458459.285555016,2.644953288102749,-0.8856156500949239,-0.4845177749271753,0.0393165374260405,0.10693474272970405,0.8856156500949239,856,0.24297037028858598
audiobook,w2_rfreqPW__var,7,28,53.5159219316909,11.48508335130324,0.21461058571967587,0.27815865607499207,-0.11213156339788732,-0.28137730889233464,-0.2942215802789032,0.2942215802789032,380,0.24223531701279577
O15,nBursts__var,11,28,4.709448838496408,1.1369402841159035,0.2414168457635223,0.2981260495399384,0.2527008654086883,0.19788299462960315,0.12977938620401835,0.2981260495399384,401,0.2401498340846008
audiobook,apOffset__var,7,28,0.214608724190179,0.15722023133518676,0.7325901181131544,0.29138547883969435,0.41122184780503823,-0.23912670150912696,-0.1631207939944638,0.41122184780503823,725,0.2373451421117834
threshTask,w4_rfreqPW__var,5,29,52.26642590865227,14.526806113785723,0.2779376217324819,0.1878950804365124,0.018720886670724527,-0.18360597927809555,-0.30026309116758704,0.30026309116758704,448,0.23495911385762683
cueTask,apOffset__var,11,30,0.17032485774366368,0.07550282074347481,0.44328714728074664,0.33501197560608986,0.30047740116089516,-0.034445660429614826,-0.263557147366958,0.33501197560608986,597,0.23211734147101337
cueTask,w1_bandDb__var,11,30,2.3303155111905047,1.9602283572002048,0.8411858166611882,0.4268750659808238,-0.1067092849149847,0.005740943404935804,0.016935399027595697,0.4268750659808238,743,0.23184790047694387
threshTask,breathLength__var,5,29,0.31743262797275074,0.16115250081716775,0.5076746563158178,-0.1675485027356553,-0.17093790062087794,0.27091141611061936,0.3491993293659262,0.3491993293659262,639,0.23161451172710976
threshTask,exhaleTroughMs__var,5,29,317432.62797275075,161152.50081716778,0.507674657915131,-0.1675485027356556,-0.17093790062087802,0.27091141611061936,0.3491993293659262,0.3491993293659262,640.5,0.2316145114814174
threshTask,breathLenMs__var,5,29,317432.62797275075,161152.50081716778,0.507674657915131,-0.1675485027356556,-0.17093790062087802,0.27091141611061936,0.3491993293659262,0.3491993293659262,640.5,0.2316145114814174
threshTask,endSymMs__var,5,29,1269730.511891003,644610.0032686711,0.5076746579151322,-0.1675485027356556,-0.17093790062087802,0.27091141611061936,0.3491993293659262,0.3491993293659262,642,0.2316145114814172
threshTask,inhaleDuration__var,5,29,0.22856485297627438,0.2791027361275057,1.2211095943756833,-0.5140188303418093,0.44808592373109324,0.19471758032950767,0.22534835614790738,0.5140188303418093,795,0.23142434377997967
threshTask,inhalePeakMs__var,5,29,228564.8529762744,279102.7361275057,1.2211095997181862,-0.5140188303418094,0.4480859237310931,0.19471758032950767,0.22534835614790738,0.5140188303418094,796,0.2314243432233276
O15,p4_bandDb__var,11,28,1.9576238219881243,1.3335079054995969,0.6811870032640517,0.38877817072134485,0.38095012466646255,-0.07720098893621288,-0.22239190593646338,0.38877817072134485,710,0.23125218667912956
audiobook,w5_bandDb__mean,7,28,-0.9200733442014211,3.1203474384163656,3.391411624617018,-1.009658359031892,-0.7567181964453741,0.04489127034465819,0.1818494777493837,1.009658359031892,873,0.2299165838547294
O15,p1_aucZ__mean,11,28,0.9533903930556216,0.2197673228889378,0.23051136686417714,0.28194936372953444,-0.2276032541930862,-0.0582704782392105,-0.09687756998328131,0.28194936372953444,391,0.22913186446058711
audiobook,p1_bandDb__var,7,28,1.680546223235886,1.2124361251488713,0.7214536010160292,0.3936676842436478,0.348141924895716,-0.20743874597172118,-0.1274758797512291,0.3936676842436478,721,0.22868329649506605
audiobook,anyBurst_base__mean,7,28,1,0,0,-0.20892772350933195,-0.22792115291929918,-0.06385675953714995,-0.07360401915683022,0.22792115291929918,6.5,0.22792115291929918
audiobook,anyBurst_base__var,7,28,0,0,0,0.20892772350933625,0.22792115291927592,0.06385675953714995,0.07360401915683022,0.22792115291927592,6.5,0.22792115291927592
threshTask,p1_aucZ__var,5,29,1.0813657482130457,1.1393450490076638,1.0536167340576599,-0.46795740218712084,0.3803386066594315,0.07698752157049828,0.08820605897478412,0.46795740218712084,779,0.2278698816709106
audiobook,w3_bandDb__mean,7,28,-0.8213395718832117,3.1256617815839296,3.8055657912739767,-1.0839421651569003,-0.6433596821488281,0.04137038639605754,0.1661415494388057,1.0839421651569003,878,0.22555973890215797
O15,inhaleVolume__mean,11,28,90.2667189689603,43.17034645429655,0.47825319172909264,-0.08093899611817426,-0.3306069565259434,-0.03963575677184876,0.03777615936454995,0.3306069565259434,622,0.22364704394058296
O15,peakInspFlow__var,11,28,6811426.696943345,10643197.25501751,1.5625503625831703,0.5700652752478215,-0.22835655467719304,-0.13606304563470473,-0.3686222002508503,0.5700652752478215,823,0.2224601254951216
O15,w5_rfreqPW__var,11,28,62.91005486132522,16.807358060432378,0.267164892753857,-0.28113643878790584,0.1538874100064831,-0.015381039941314444,0.10845413494983695,0.28113643878790584,430,0.22186255348104547
cueTask,p1_rpowDb__var,11,30,26.327217943587986,44.871717244026925,1.7043850716953965,-0.5989831955428592,-0.4883680948314238,-0.01578759436357346,0.2180432624802946,0.5989831955428592,830,0.2214859125691567
O15,w3_rpowDb__var,11,28,15.221487758297783,6.582623485030162,0.4324559851916761,-0.31701872846134244,-0.05740327360110098,0.14819040404997189,0.29063270994984397,0.31701872846134244,588,0.22131132246895693
cueTask,burstLatMs__mean,11,30,241.0188687895,107.90675924451817,0.4477108360271726,0.05015028092606559,0.10368690736123246,-0.32005759482517104,-0.25297252297471073,0.32005759482517104,599,0.22107839967785098
O15,anyBurst__var,11,28,0.00880568339338119,0.018238437712577136,2.0712118329253424,0.3660927257961761,0.6783039827249531,0.07393231566708387,-0.1634192509562505,0.6783039827249531,843,0.22085874228964064
audiobook,p2_rfreqRaw__mean,7,28,43.87713988685223,2.7004099428934967,0.0615448032801502,-0.14513606385259273,0.10240806009053155,0.23325856159479252,0.16916230488314765,0.23325856159479252,155,0.2197350134200918
focusedBreathing,w2_bandDb__var,3,27,2.8550930261875775,1.5026823484432528,0.526316422664335,0.3343690982450413,-0.31082712294130016,0.015692429610888278,-0.04573990195223607,0.3343690982450413,653,0.2190693183143291
focusedBreathing,p4_rpowZ__mean,3,27,1.9558700084950693,0.0997925010065976,0.05102205183480481,-0.04398367877070894,-0.22990607425761433,-0.0912122471132881,-0.08801465981718153,0.22990607425761433,119,0.21874524312430887
cueTask,peakInspFlow__var,11,30,4935189.172091432,10414272.839626383,2.110207425992756,0.6782322944871155,0.6595439668525217,-0.060279905751825943,-0.15241859124836127,0.6782322944871155,845,0.21806657936025878
cueTask,peakZ__var,11,30,0.4338912498307398,0.12852092140411273,0.2962053767114297,0.28054094329358037,-0.08598055729346066,0.12917122661105557,0.1291324175854172,0.28054094329358037,470,0.2164324792459462
threshTask,w1_bandDb__mean,5,29,-1.697546044991591,5.621235314676048,3.311389006471695,-0.931969680924495,-0.6552304191547903,0.043123594556670856,0.17882872230504177,0.931969680924495,869,0.216164600207855
cueTask,p2_aucZ__mean,11,30,1.7246300376986037,0.7470518084989043,0.4331664135124455,-0.2914541648819884,-0.16638992826377363,-0.1636168870406704,-0.3090710322536215,0.3090710322536215,589,0.21565606711096535
audiobook,w4_bandDb__mean,7,28,-0.829613029069506,3.107346323525005,3.7455370285887,-1.0190157453914293,-0.7092340954285348,0.05633414317761027,0.19997401041543525,1.0190157453914293,877,0.21473138640633044
O15,p1_rpowDb__var,11,28,12.407823793311753,4.146572835423466,0.33419017743662854,-0.23301796222179336,-0.28603075680416684,0.06803152281735236,0.23092200643813596,0.28603075680416684,507,0.2143852965202577
audiobook,peakFreq__mean,7,28,42.424745029659974,3.2878483172011603,0.07749836362776165,-0.22531868515747397,0.14506332637698838,0.038142909443173625,0.10270568510762534,0.22531868515747397,214,0.20911278639798822
audiobook,w1_rfreqGated__var,7,28,66.6784500208874,9.024644957655998,0.13534575195874576,0.23361071753840806,-0.07508615434923879,0.059561620130494194,0.0779354904640216,0.23361071753840806,304,0.2057617401002057
audiobook,w1_rfreqPW__var,7,28,57.197458994593624,7.730714880629216,0.1351583622136916,0.1227405305312349,-0.07575373158165122,0.18690025627155074,0.23078571594772282,0.23078571594772282,302,0.20330706589489742
audiobook,gammaBumpDb__var,7,28,8.201002384276569,3.8168513274795877,0.4654127810439442,-0.29775626644530795,0.28315057112021524,-0.007041767897201284,-0.05256114473154945,0.29775626644530795,614,0.20318934725899526
threshTask,w5_rfreqGated__var,5,29,64.91962706291855,17.916990538304095,0.2759872683905499,0.027373068858555883,0.2532235929036552,0.20556461945112425,0.12928833301783424,0.2532235929036552,445,0.1984530717324911
O15,peakZ_base__mean,11,28,47.177870471904704,17.634939958975192,0.3737968624315786,0.22373831667958902,0.2669665465235069,0.009169466118860535,0.015232322324415301,0.2669665465235069,532,0.19432752674291615
audiobook,chirpSlope__var,7,28,841.4052577164056,80.07407893373839,0.09516707698138972,-0.15489057669564718,-0.21077701087981665,0.09359683163363373,0.16372494508333219,0.21077701087981665,238,0.19246105485638007
audiobook,p2_bandDb__mean,7,28,-0.7341900448208505,3.189979974006391,4.344896790911787,-1.018696494800773,-0.7473993013469586,0.0334483975117061,0.1739955135940947,1.018696494800773,880,0.19059236027399387
audiobook,apExp__mean,7,28,1.323115858770349,0.6126152560550756,0.4630095327868008,0.27803726107539617,0.2566009977127341,0.22768382867617484,0.16010003855012186,0.27803726107539617,613,0.1900447364452775
threshTask,w1_rfreqPW__var,5,29,60.830185386844775,23.60842734953031,0.3881038204800178,-0.19393314467926367,-0.09986622600636634,-0.13995326086183363,-0.2615974214800105,0.2615974214800105,546,0.18845666845693712
audiobook,inhaleDuration__var,7,28,0.13812991604740105,0.13115293746483966,0.9494897287155603,0.36598880196292527,0.25364455598169855,0.20890578095030476,0.2634098747466156,0.36598880196292527,758,0.18773569133091073
