sessID,cond,ratio
260326_OBE_NWU_AD_1,baseline,0.980968849212372
260326_OBE_NWU_AD_1,baseline,0.976568676578363
260326_OBE_NWU_AD_1,baseline,1.0598312211684
260326_OBE_NWU_AD_1,baseline,0.962628992129125
260326_OBE_NWU_AD_1,baseline,0.986855479159187
260326_OBE_NWU_AD_1,baseline,1.12370914882024
260326_OBE_NWU_AD_1,baseline,0.996548762030433
260326_OBE_NWU_AD_1,baseline,1.00584626282993
260326_OBE_NWU_AD_1,baseline,1.22684285292913
260326_OBE_NWU_AD_1,baseline,1.03322041865046
260326_OBE_NWU_AD_1,baseline,0.967271135129575
260326_OBE_NWU_AD_1,baseline,1.14768930299681
260326_OBE_NWU_AD_1,baseline,1.13763911246956
260326_OBE_NWU_AD_1,baseline,1.00517299945243
260326_OBE_NWU_AD_1,baseline,0.927605853974798
260326_OBE_NWU_AD_1,baseline,0.966032689615487
260326_OBE_NWU_AD_1,baseline,1.11587710498726
260326_OBE_NWU_AD_1,baseline,1.15053205772595
260326_OBE_NWU_AD_1,baseline,1.23630643684284
260326_OBE_NWU_AD_1,baseline,1.02908673198054
260326_OBE_NWU_AD_1,baseline,1.10407211042827
260326_OBE_NWU_AD_1,baseline,1.15863419739918
260326_OBE_NWU_AD_1,baseline,0.620957930213551
260326_OBE_NWU_AD_1,ATB,0.913609588212332
260326_OBE_NWU_AD_1,ATB,1.03079552176545
260326_OBE_NWU_AD_1,ATB,0.994844229555597
260326_OBE_NWU_AD_1,ATB,1.09250772902523
260326_OBE_NWU_AD_1,ATB,0.868011341587849
260326_OBE_NWU_AD_1,ATB,0.958863271136279
260326_OBE_NWU_AD_1,ATB,0.934023354881048
260326_OBE_NWU_AD_1,ATB,0.989364697623953
260326_OBE_NWU_AD_1,ATB,1.14613322485917
260326_OBE_NWU_AD_1,ATB,1.04027608540255
260326_OBE_NWU_AD_1,ATB,0.93687624740805
260326_OBE_NWU_AD_1,ATB,0.951301076178017
260326_OBE_NWU_AD_1,ATB,0.960495598711961
260326_OBE_NWU_AD_1,ATB,1.01973286537428
260326_OBE_NWU_AD_1,ATB,0.938340296443758
260326_OBE_NWU_AD_1,ATB,0.839879131803502
260326_OBE_NWU_AD_1,ATB,1.13128112609914
260326_OBE_NWU_AD_1,ATB,1.02164482874506
260326_OBE_NWU_AD_1,ATB,0.978657158849786
260326_OBE_NWU_AD_1,ATB,1.14318462451516
260326_OBE_NWU_AD_1,ATB,1.1106695046577
260326_OBE_NWU_AD_1,ATB,1.08653464566152
260326_OBE_NWU_AD_1,ATB,1.09367130661531
260326_OBE_NWU_AD_1,ATB,1.20786792775705
260326_OBE_NWU_AD_1,ATB,0.961688313065348
260326_OBE_NWU_AD_1,ATB,1.1552865787894
260326_OBE_NWU_AD_1,ATB,1.05885811267876
260326_OBE_NWU_AD_1,ATB,1.18056125030763
260326_OBE_NWU_AD_1,ATB,1.12964658018406
260326_OBE_NWU_AD_1,ATB,1.08604699339629
260326_OBE_NWU_AD_1,ATB,1.20055512243827
260326_OBE_NWU_AD_1,ATB,1.21678388006369
260326_OBE_NWU_AD_1,ATB,1.18136427853864
260326_OBE_NWU_AD_1,ATB,1.02507769113872
260326_OBE_NWU_AD_1,ATB,0.959589361643005
260326_OBE_NWU_AD_1,ATB,1.17913307573699
260326_OBE_NWU_AD_1,ATB,1.02196498852202
260326_OBE_NWU_AD_1,ATB,0.966526675356765
260326_OBE_NWU_AD_1,ATB,0.950039489539813
260326_OBE_NWU_AD_1,ATB,1.06273117929782
260326_OBE_NWU_AD_1,ATB,0.968494049385941
260326_OBE_NWU_AD_1,ATB,0.965756435080991
260326_OBE_NWU_AD_1,ATB,1.09036105752854
260326_OBE_NWU_AD_1,ATB,1.17341974637093
260326_OBE_NWU_AD_1,ATB,1.00455155457893
260326_OBE_NWU_AD_1,ATB,1.09121416840165
260326_OBE_NWU_AD_1,ATB,0.979993087137209
260326_OBE_NWU_AD_1,ATB,0.903744925730827
