session,group,type,channel,trial,meanRbar,nSubWin,nSlips,included
250313_OBE_NMH_CS,Control,OBE,macBP4,3,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,4,0.969642539857191,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,5,0.99876794470793,2,2,1
250313_OBE_NMH_CS,Control,OBE,macBP4,6,0.995111224011897,2,0,1
250313_OBE_NMH_CS,Control,OBE,macBP4,7,0.303118439268153,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,8,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,9,0.298012662807534,4,3,1
250313_OBE_NMH_CS,Control,OBE,macBP4,10,0.283254968209726,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,11,0.982939232356752,2,0,1
250313_OBE_NMH_CS,Control,OBE,macBP4,12,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,13,0.915267298250119,3,3,1
250313_OBE_NMH_CS,Control,OBE,macBP4,14,0.361966633289106,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,15,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,16,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,17,0.962875589076872,2,2,1
250313_OBE_NMH_CS,Control,OBE,macBP4,18,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,19,0.253672262224849,8,3,1
250313_OBE_NMH_CS,Control,OBE,macBP4,20,0.795126473656392,3,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,21,0.277611364055678,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,22,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,23,0.836797022127666,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,24,0.74794854367557,3,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,25,0.731272154970104,6,0,1
250313_OBE_NMH_CS,Control,OBE,macBP4,26,0.161642289719267,3,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,27,0.202041168126405,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,28,0.674091711345986,3,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,29,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,30,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,31,0.974596562732814,2,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,32,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,33,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,34,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,35,0.918569479468974,2,0,1
250313_OBE_NMH_CS,Control,OBE,macBP4,36,0.332971824457929,3,1,1
250313_OBE_NMH_CS,Control,OBE,macBP4,37,0.768359516653926,3,2,1
250313_OBE_NMH_CS,Control,OBE,macBP4,38,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,39,0.706236249069954,3,2,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,1,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,2,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,3,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,4,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,5,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,6,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,7,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,8,0.631746978108803,2,2,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,9,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,10,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,11,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,12,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,13,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,14,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,15,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,16,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,17,0.810479089536219,2,1,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,18,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,19,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,20,0.993503845988321,2,2,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,21,0.855308000608443,2,1,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,22,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,23,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,24,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,25,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,26,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,27,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,28,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,29,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,30,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,31,0.948805569278612,2,2,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,32,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,33,0.729431376598944,2,1,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,34,0.579478501097177,2,1,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,35,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,36,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,37,0.24417814061727,2,1,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,38,NaN,0,0,0
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,39,0.118708450788034,2,1,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,40,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,1,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,2,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,3,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,4,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,5,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,6,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,7,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,8,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,9,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,10,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,11,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,12,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,13,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,14,0.475891658387721,2,1,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,15,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,16,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,17,0.521849168367291,2,1,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,18,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,19,0.598431163244969,3,0,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,20,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,21,0.170541314824678,2,1,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,22,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,23,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,24,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,25,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,26,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,27,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,28,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,29,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,30,0.789390913172791,2,0,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,31,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,32,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,33,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,34,0.346276599526686,2,1,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,35,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,36,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,37,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,38,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,39,NaN,0,0,0
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,40,0.966532291292582,2,1,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,1,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,2,0.146481093629482,2,1,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,3,0.351262964492953,2,1,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,4,0.210843083997454,5,3,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,5,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,6,0.991071773749087,2,1,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,7,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,8,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,9,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,10,0.274283338190876,3,2,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,11,0.887244717128121,2,2,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,12,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,13,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,14,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,15,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,16,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,17,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,18,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,19,0.778526422163593,2,0,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,20,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,21,0.948728460815885,2,1,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,22,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,23,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,24,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,25,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,26,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,27,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,28,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,29,0.623363699963237,5,3,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,30,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,31,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,32,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,33,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,34,0.732225240732811,4,1,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,35,0.833635894862147,2,1,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,36,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,37,0.999910353135504,2,0,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,38,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,39,NaN,0,0,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,40,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,1,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,2,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,3,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,4,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,5,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,6,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,7,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,8,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,9,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,10,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,11,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,12,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,13,0.214451802613171,2,1,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,14,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,15,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,16,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,17,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,18,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,19,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,20,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,21,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,22,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,23,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,24,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,25,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,26,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,27,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,28,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,29,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,30,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,31,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,32,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,33,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,34,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,35,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,36,NaN,0,0,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,37,0.921548405500136,2,2,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,1,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,2,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,3,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,4,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,5,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,6,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,7,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,8,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,9,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,10,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,11,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,12,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,13,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,14,0.141118576602379,2,1,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,15,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,16,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,17,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,18,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,19,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,20,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,21,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,22,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,23,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,24,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,25,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,26,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,27,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,28,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,29,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,30,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,31,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,32,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,33,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,34,0.905709424103623,2,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,35,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,36,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,37,NaN,0,0,0
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,38,0.228680838505453,3,1,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,1,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,2,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,3,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,4,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,5,0.988169705283412,2,0,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,6,0.611168319978716,2,1,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,7,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,8,0.748507013909286,2,1,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,9,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,10,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,11,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,12,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,13,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,14,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,15,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,16,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,17,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,18,0.876432877361159,2,1,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,19,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,20,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,21,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,22,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,23,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,24,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,25,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,26,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,27,0.969140507032697,2,0,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,28,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,29,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,30,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,31,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,32,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,33,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,34,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,35,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,36,NaN,0,0,0
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,37,NaN,0,0,0
