elementID,suggestedLabel,onsetSec,peakSec,offsetSec,durationSec,peakActivationZ
2,whitewater decay,360.85,361.1,361.2,0.349999999999966,2.4586349371449
10,lapping water movement,361.2,361.25,361.4,0.199999999999989,1.91314094880363
9,deep incoming rumble,361.45,361.55,361.65,0.199999999999989,2.29309303969093
7,deep incoming rumble,361.7,361.75,362.05,0.350000000000023,2.35986118909416
6,broadband crash,361.75,361.95,362.1,0.350000000000023,3.07228504521257
2,whitewater decay,362,362.3,362.5,0.5,2.03813231032608
6,broadband crash,362.5,362.6,362.9,0.399999999999977,2.11939662404595
2,whitewater decay,362.95,363.25,363.3,0.350000000000023,2.21119040700461
9,deep incoming rumble,363.65,363.7,364.1,0.450000000000045,1.98309635851472
9,deep incoming rumble,364.6,365,365.6,1,2.52793844292733
1,continuous foamy hiss,366.4,366.45,366.55,0.150000000000034,2.48071418422991
2,whitewater decay,366.55,366.85,366.9,0.349999999999966,1.95613330010014
3,deep incoming rumble,370.7,370.75,371.05,0.350000000000023,2.00008781756643
4,lapping water movement,371.5,371.65,371.7,0.199999999999989,1.96333453479404
2,whitewater decay,371.65,371.7,371.85,0.200000000000045,2.00090787922661
3,deep incoming rumble,371.65,371.7,371.95,0.300000000000011,2.09005220443732
1,continuous foamy hiss,371.95,372.1,372.5,0.550000000000011,3.79714867260201
3,deep incoming rumble,372.25,372.5,372.55,0.300000000000011,1.93247083448176
3,deep incoming rumble,373.2,373.6,373.85,0.650000000000034,3.33339511821853
3,deep incoming rumble,375,375.7,375.75,0.75,2.43631279451368
8,deep incoming rumble,375.2,375.3,375.35,0.150000000000034,1.88527128288269
5,deep incoming rumble,379.1,379.35,379.35,0.25,2.11887559511604
2,whitewater decay,381.55,382.1,382.6,1.05000000000001,3.90048792928486
1,continuous foamy hiss,381.7,381.75,381.95,0.25,1.86532207492499
5,deep incoming rumble,381.9,381.95,382.15,0.25,2.55704481055318
10,lapping water movement,382.05,382.1,382.3,0.25,2.48686209449565
1,continuous foamy hiss,382.2,382.25,382.35,0.150000000000034,2.05544891235025
2,whitewater decay,383.2,383.4,383.45,0.25,1.66441763329884
4,lapping water movement,383.65,383.75,383.85,0.200000000000045,2.01751866590912
5,deep incoming rumble,384.45,384.55,384.6,0.150000000000034,2.00640750327517
1,continuous foamy hiss,385.3,385.45,385.6,0.300000000000011,2.40250737424467
4,lapping water movement,386.95,387.05,387.1,0.150000000000034,1.92151547573913
7,deep incoming rumble,391.1,391.15,392.5,1.39999999999998,3.61939525621411
10,lapping water movement,391.65,391.7,391.8,0.150000000000034,1.87541592593099
10,lapping water movement,393.4,393.7,394,0.600000000000023,1.90219398312374
2,whitewater decay,393.5,393.65,394.4,0.899999999999977,2.81532113990434
9,deep incoming rumble,394.1,394.2,394.6,0.5,2.26254712287464
2,whitewater decay,394.65,394.8,394.9,0.25,3.41356544372688
1,continuous foamy hiss,394.8,394.9,395.2,0.399999999999977,2.94905495020934
2,whitewater decay,395.25,395.55,395.6,0.350000000000023,2.53779416184656
10,lapping water movement,395.65,395.7,395.8,0.150000000000034,1.89695323841409
9,deep incoming rumble,395.9,396,396.1,0.200000000000045,2.30882399966368
7,deep incoming rumble,396.15,396.2,396.5,0.350000000000023,2.20684449587808
6,broadband crash,396.2,396.4,396.55,0.350000000000023,3.08516419994946
2,whitewater decay,396.4,396.75,396.95,0.550000000000011,2.04814769937371
6,broadband crash,396.95,397.05,397.35,0.400000000000034,2.09988231674592
2,whitewater decay,397.35,397.7,397.75,0.399999999999977,2.19328354592052
9,deep incoming rumble,398.1,398.15,398.55,0.449999999999989,1.95575167150696
9,deep incoming rumble,399.35,399.45,399.95,0.599999999999966,2.59651058998471
1,continuous foamy hiss,400.8,400.9,401,0.199999999999989,2.42630161904299
2,whitewater decay,400.95,401.3,401.3,0.350000000000023,1.92249089620072
3,deep incoming rumble,405.1,405.15,405.5,0.399999999999977,2.07277408303412
4,lapping water movement,405.95,406.1,406.15,0.199999999999989,1.98505048704603
2,whitewater decay,406.1,406.15,406.3,0.199999999999989,2.01369953534761
3,deep incoming rumble,406.1,406.15,406.4,0.299999999999955,2.01701886781043
1,continuous foamy hiss,406.35,406.55,406.95,0.599999999999966,3.77416107553711
3,deep incoming rumble,406.7,406.95,407.1,0.400000000000034,1.99027036296173
3,deep incoming rumble,407.6,408.05,408.3,0.699999999999989,3.28491001115171
3,deep incoming rumble,409.45,409.8,410.2,0.75,2.38612547033569
1,continuous foamy hiss,411.4,411.5,411.55,0.150000000000034,2.19300811623084
5,deep incoming rumble,413.35,413.75,413.8,0.449999999999989,2.1139855640462
2,whitewater decay,415.7,416.55,417.05,1.35000000000002,3.91818012275158
1,continuous foamy hiss,416.15,416.15,416.4,0.25,1.80070495205991
5,deep incoming rumble,416.35,416.4,416.55,0.199999999999989,2.34824840011008
10,lapping water movement,416.45,416.55,416.75,0.300000000000011,2.4442324566282
2,whitewater decay,417.65,417.85,417.85,0.200000000000045,1.76229862210232
1,continuous foamy hiss,419.75,419.9,420,0.25,2.38832654612592
8,deep incoming rumble,425.2,425.2,425.4,0.199999999999989,1.68012214969409
4,lapping water movement,427.45,427.6,427.6,0.150000000000034,1.95627132135465
2,whitewater decay,427.55,427.6,427.75,0.199999999999989,1.98269146394808
1,continuous foamy hiss,427.85,428,428.4,0.549999999999955,3.78145797859045
3,deep incoming rumble,428.15,428.45,428.5,0.350000000000023,1.94867207842868
3,deep incoming rumble,429.1,429.5,429.75,0.649999999999977,3.29739039837747
3,deep incoming rumble,430.95,431.6,431.7,0.75,2.4405422322928
1,continuous foamy hiss,432.9,433,433.05,0.150000000000034,2.2120436981836
5,deep incoming rumble,435,435.25,435.3,0.300000000000011,2.17906478881325
8,deep incoming rumble,435.9,435.95,436.25,0.350000000000023,2.42938706688555
2,whitewater decay,437.45,438,438.55,1.10000000000002,3.85574113949035
1,continuous foamy hiss,437.6,437.65,437.9,0.299999999999955,1.84495305112908
5,deep incoming rumble,437.85,437.85,438.05,0.199999999999989,2.4900755838899
10,lapping water movement,437.95,438,438.25,0.300000000000011,2.4585775873265
2,whitewater decay,439.1,439.35,439.35,0.25,1.71867754135549
1,continuous foamy hiss,441.05,441.35,441.5,0.449999999999989,2.36425945054067
7,deep incoming rumble,447,447.05,448.4,1.39999999999998,3.53210569061898
9,deep incoming rumble,447.7,447.8,447.85,0.150000000000034,1.92027028613027
10,lapping water movement,449.35,449.6,449.9,0.549999999999955,1.92878654588404
2,whitewater decay,449.4,449.55,450.3,0.900000000000034,2.80371799198501
9,deep incoming rumble,449.8,450.1,450.5,0.699999999999989,2.25586168253263
2,whitewater decay,450.55,450.7,450.85,0.300000000000011,3.47847641051016
1,continuous foamy hiss,450.75,450.85,451.15,0.399999999999977,2.89239723806301
2,whitewater decay,451.2,451.45,451.5,0.300000000000011,2.47393153730949
10,lapping water movement,451.55,451.6,451.75,0.199999999999989,1.9042246223856
9,deep incoming rumble,451.8,451.9,452,0.199999999999989,2.29012739532906
7,deep incoming rumble,452.05,452.1,452.4,0.349999999999966,2.34322996512454
6,broadband crash,452.1,452.3,452.45,0.349999999999966,3.09428289394781
2,whitewater decay,452.35,452.65,452.85,0.5,2.04143746061009
6,broadband crash,452.85,452.95,453.25,0.399999999999977,2.1189311718472
2,whitewater decay,453.3,453.6,453.65,0.349999999999966,2.22931599896976
9,deep incoming rumble,454,454.05,454.45,0.449999999999989,1.98808415785341
9,deep incoming rumble,454.95,455.35,455.85,0.900000000000034,2.5395351303844
2,whitewater decay,456.9,457.2,457.25,0.350000000000023,1.95419863417359
3,deep incoming rumble,461,461.05,461.4,0.399999999999977,2.03003003147561
4,lapping water movement,461.85,462,462.05,0.199999999999989,1.95329609447131
2,whitewater decay,462,462.05,462.2,0.199999999999989,2.02307583042257
3,deep incoming rumble,462,462.05,462.3,0.300000000000011,2.09175956307184
1,continuous foamy hiss,462.25,462.45,462.85,0.600000000000023,3.79443321905406
3,deep incoming rumble,462.6,462.85,462.9,0.299999999999955,1.94180409008769
3,deep incoming rumble,463.55,463.95,464.2,0.649999999999977,3.32781674973865
3,deep incoming rumble,465.35,466.05,466.1,0.75,2.41544201596666
5,deep incoming rumble,469.45,469.7,469.7,0.25,2.09715132647498
2,whitewater decay,471.9,472.45,472.95,1.05000000000001,3.92143983485003
1,continuous foamy hiss,472.05,472.1,472.3,0.25,1.85232114766995
5,deep incoming rumble,472.25,472.3,472.45,0.199999999999989,2.5428295210881
10,lapping water movement,472.4,472.45,472.65,0.25,2.47727387158134
2,whitewater decay,473.55,473.75,473.8,0.25,1.69986351012447
1,continuous foamy hiss,475.65,475.8,475.95,0.300000000000011,2.40564523012213
7,deep incoming rumble,481.4,481.5,482.85,1.45000000000005,3.61917749038307
10,lapping water movement,483.75,484.05,484.35,0.600000000000023,1.87800628088566
2,whitewater decay,483.85,484,484.4,0.549999999999955,2.83554785396231
9,deep incoming rumble,484.25,484.55,484.95,0.699999999999989,2.26277024958265
2,whitewater decay,485,485.1,485.25,0.25,3.41303169967783
1,continuous foamy hiss,485.15,485.25,485.55,0.400000000000034,2.94554630216571
2,whitewater decay,485.6,485.9,485.95,0.349999999999966,2.51434459235208
9,deep incoming rumble,486.25,486.35,486.45,0.199999999999989,2.31332000731947
6,broadband crash,486.5,486.75,486.9,0.399999999999977,3.07581555025907
7,deep incoming rumble,486.5,486.55,486.85,0.350000000000023,2.17216517619773
2,whitewater decay,486.75,487.1,487.25,0.5,2.04695653416114
6,broadband crash,487.3,487.4,487.7,0.399999999999977,2.09208608637873
2,whitewater decay,487.7,488.05,488.1,0.400000000000034,2.17875915014599
9,deep incoming rumble,488.45,488.5,488.9,0.449999999999989,1.94015548241723
9,deep incoming rumble,489.35,489.8,490.3,0.949999999999989,2.60387552361014
1,continuous foamy hiss,491.15,491.25,491.35,0.200000000000045,2.46181037479054
3,deep incoming rumble,495.45,495.5,495.85,0.400000000000034,2.06764343138851
1,continuous foamy hiss,496.15,496.25,496.3,0.150000000000034,1.94641157610146
4,lapping water movement,496.3,496.45,496.5,0.199999999999989,1.97555024906859
2,whitewater decay,496.45,496.5,496.65,0.199999999999989,2.02096314356339
3,deep incoming rumble,496.45,496.5,496.7,0.25,1.98414595329197
1,continuous foamy hiss,496.7,496.85,497.25,0.550000000000011,3.76910768817037
3,deep incoming rumble,497.05,497.3,497.45,0.399999999999977,2.01360996926999
3,deep incoming rumble,497.95,498.4,498.65,0.699999999999989,3.27436953289178
3,deep incoming rumble,499.8,500.45,500.55,0.75,2.36721200839027
5,deep incoming rumble,503.7,503.85,503.9,0.199999999999989,1.59122797638955
2,whitewater decay,506.05,506.35,506.4,0.349999999999966,2.10587591928978
1,continuous foamy hiss,506.5,506.5,506.75,0.25,1.82110174662011
2,whitewater decay,506.6,506.9,507.4,0.799999999999955,3.84635237038895
5,deep incoming rumble,506.7,506.7,506.9,0.199999999999989,2.34699988651802
10,lapping water movement,506.8,506.9,507.1,0.300000000000011,2.42113858015796
7,deep incoming rumble,507.2,507.3,507.35,0.150000000000034,2.79971231938267
2,whitewater decay,508,508.2,508.2,0.199999999999989,1.74851220433566
4,lapping water movement,508.45,508.5,508.6,0.150000000000034,2.05508559887037
1,continuous foamy hiss,510.1,510.25,510.35,0.25,2.38877460932095
7,deep incoming rumble,515.85,515.95,516.05,0.199999999999932,3.42342588878122
7,deep incoming rumble,516.25,516.75,517.3,1.04999999999995,3.51111762380061
4,lapping water movement,517.55,517.6,517.7,0.150000000000091,2.05139338634372
10,lapping water movement,518.2,518.45,518.55,0.349999999999909,1.90807693068158
2,whitewater decay,518.3,518.45,519.15,0.850000000000023,2.77046801531551
9,deep incoming rumble,518.65,519,519.35,0.700000000000045,2.25175547873525
2,whitewater decay,519.4,519.55,519.7,0.300000000000068,3.48302207208604
1,continuous foamy hiss,519.6,519.7,520,0.399999999999977,2.9739669232886
2,whitewater decay,520.05,520.3,520.4,0.350000000000023,2.43668859576573
10,lapping water movement,520.4,520.45,520.6,0.200000000000045,1.92051131925936
6,broadband crash,520.95,521.2,521.3,0.349999999999909,3.03812623589597
2,whitewater decay,521.2,521.55,521.9,0.699999999999932,2.01160371219939
6,broadband crash,521.75,521.8,522.15,0.399999999999977,2.12325430526677
2,whitewater decay,522.15,522.45,522.5,0.350000000000023,2.17697230284614
9,deep incoming rumble,522.85,522.9,523.35,0.5,1.93997753632459
9,deep incoming rumble,523.8,524.25,524.8,1,2.55851931416868
1,continuous foamy hiss,525.6,525.65,525.8,0.199999999999932,2.47126632334181
8,deep incoming rumble,528.5,528.5,528.7,0.200000000000045,1.69832720795032
3,deep incoming rumble,529.9,529.95,530.25,0.350000000000023,2.03384073814206
2,whitewater decay,530.85,530.9,531.05,0.199999999999932,2.00004247514732
3,deep incoming rumble,530.85,530.9,531.15,0.299999999999955,1.96708411707357
1,continuous foamy hiss,531.15,531.3,531.7,0.550000000000068,3.79304537660037
3,deep incoming rumble,531.45,531.75,531.75,0.299999999999955,1.91908213746963
3,deep incoming rumble,532.75,532.8,533.05,0.299999999999955,3.32658078642895
3,deep incoming rumble,534.2,534.9,535,0.799999999999955,2.45562707894399
2,whitewater decay,540.75,541.3,541.8,1.04999999999995,3.83411693358561
1,continuous foamy hiss,540.9,541.5,541.55,0.649999999999977,2.06982563966978
5,deep incoming rumble,541.1,541.15,541.35,0.25,2.51671240821944
10,lapping water movement,541.25,541.3,541.5,0.25,2.47450145003859
2,whitewater decay,542.2,542.65,542.65,0.449999999999932,1.73243159196627
1,continuous foamy hiss,544.55,544.65,544.8,0.25,2.37706828918145
7,deep incoming rumble,550.3,550.35,551.7,1.40000000000009,3.5593568654467
10,lapping water movement,552.6,552.9,553.2,0.600000000000023,1.93464472227425
2,whitewater decay,552.7,552.85,553.6,0.899999999999977,2.86148720663548
9,deep incoming rumble,553.35,553.4,553.8,0.449999999999932,2.25920572857502
2,whitewater decay,553.85,554,554.15,0.299999999999955,3.47585276888448
1,continuous foamy hiss,554.05,554.15,554.4,0.350000000000023,2.87418157939782
2,whitewater decay,554.5,554.75,554.8,0.299999999999955,2.48533805307773
9,deep incoming rumble,555.1,555.2,555.3,0.199999999999932,2.30484181190433
7,deep incoming rumble,555.35,555.4,555.7,0.350000000000023,2.30982040879948
6,broadband crash,555.4,555.6,555.75,0.350000000000023,3.11043705158066
2,whitewater decay,555.6,555.95,556.15,0.549999999999955,2.04006132635495
6,broadband crash,556.15,556.25,556.55,0.399999999999977,2.10620782161545
2,whitewater decay,556.55,556.9,556.95,0.400000000000091,2.22881723731649
9,deep incoming rumble,558.25,558.65,559.15,0.899999999999977,2.55746797780401
1,continuous foamy hiss,560,560.1,560.2,0.200000000000045,2.5061417837251
4,lapping water movement,565.15,565.3,565.35,0.200000000000045,1.98804237213175
2,whitewater decay,565.3,565.35,565.5,0.200000000000045,2.00893041861555
3,deep incoming rumble,565.3,565.35,565.6,0.300000000000068,2.103194316262
1,continuous foamy hiss,565.55,565.75,566.15,0.600000000000023,3.76264892376883
3,deep incoming rumble,565.9,566.15,566.2,0.300000000000068,1.9339040807887
3,deep incoming rumble,566.55,566.95,567,0.450000000000045,2.71370538399994
3,deep incoming rumble,567.2,567.25,567.5,0.299999999999955,3.31777182651175
3,deep incoming rumble,568.65,569,569.4,0.75,2.42145098568693
2,whitewater decay,574.9,575.75,576.25,1.35000000000002,3.93344007966778
1,continuous foamy hiss,575.35,575.4,575.6,0.25,1.80921572405208
5,deep incoming rumble,575.55,575.6,575.75,0.200000000000045,2.50878990994868
10,lapping water movement,575.65,575.75,575.95,0.300000000000068,2.4702682886163
2,whitewater decay,576.85,577.05,577.1,0.25,1.72535462212285
4,lapping water movement,577.3,577.35,577.45,0.150000000000091,2.00082941854946
1,continuous foamy hiss,578.95,579.1,579.25,0.299999999999955,2.39946744928157
4,lapping water movement,580.55,580.7,580.7,0.150000000000091,1.91760141034373
7,deep incoming rumble,584.7,584.8,584.9,0.199999999999932,3.59437477539244
7,deep incoming rumble,585.1,585.6,586.15,1.04999999999995,3.44539402044548
10,lapping water movement,585.3,585.35,585.45,0.150000000000091,1.87693798115878
10,lapping water movement,587.05,587.35,587.4,0.350000000000023,1.86935554273504
2,whitewater decay,587.15,587.3,588,0.850000000000023,2.81635168165766
9,deep incoming rumble,587.75,587.85,588.25,0.5,2.2607338442689
2,whitewater decay,588.25,588.4,588.55,0.299999999999955,3.4323197517736
1,continuous foamy hiss,588.45,588.55,588.85,0.399999999999977,2.94252970375265
2,whitewater decay,588.9,589.2,589.25,0.350000000000023,2.49834603838469
10,lapping water movement,589.3,589.3,589.45,0.150000000000091,1.90533085269367
9,deep incoming rumble,589.55,589.65,589.75,0.200000000000045,2.31352218085364
6,broadband crash,589.8,590.05,590.2,0.400000000000091,3.09689610677383
7,deep incoming rumble,589.8,589.85,590.1,0.300000000000068,2.12023577076951
2,whitewater decay,590.05,590.4,590.55,0.5,2.04995301781245
6,broadband crash,590.6,590.65,591,0.399999999999977,2.11206816284312
2,whitewater decay,591,591.35,591.4,0.399999999999977,2.17633805973759
9,deep incoming rumble,592,592.05,592.2,0.200000000000045,1.70073268660054
9,deep incoming rumble,593,593.1,593.6,0.600000000000023,2.60625855115357
1,continuous foamy hiss,594.45,594.5,594.65,0.199999999999932,2.40522696229783
2,whitewater decay,594.6,594.95,594.95,0.350000000000023,1.87517199308566
8,deep incoming rumble,597.35,597.35,597.55,0.199999999999932,1.62872500447761
3,deep incoming rumble,598.75,598.8,599.1,0.350000000000023,2.06614255564607
4,lapping water movement,599.6,599.75,599.8,0.199999999999932,1.9874301926057
2,whitewater decay,599.75,599.8,599.95,0.200000000000045,1.99020075078848
1,continuous foamy hiss,600,600.15,600.55,0.549999999999955,3.78596698044722
3,deep incoming rumble,600.35,600.6,600.75,0.399999999999977,2.04509103139767
3,deep incoming rumble,601.25,601.7,601.95,0.700000000000045,3.25473395881591
3,deep incoming rumble,603.1,603.75,603.85,0.75,2.39057547566646
1,continuous foamy hiss,605.05,605.15,605.2,0.150000000000091,2.23892025133591
2,whitewater decay,609.6,610.2,610.7,1.10000000000002,3.86269786050626
1,continuous foamy hiss,609.8,609.8,610.05,0.25,1.83185075979004
5,deep incoming rumble,610,610,610.2,0.200000000000045,2.40071884714889
